id,target
163189,7.5418487
163191,7.483413
163192,7.4625344
163193,7.7674017
163195,7.951182
163197,7.6720676
163201,7.5070467
163203,7.427158
163204,7.459519
163206,7.452003
163208,7.4212976
163210,7.248419
163213,7.437518
163215,7.6804585
163216,7.4164023
163217,7.0575624
163220,6.799851
163221,7.139722
163223,7.0003333
163224,7.21003
163225,7.394476
163228,7.063671
163229,7.579157
163230,7.3851404
163234,7.1622744
163237,7.416199
163240,7.257655
163243,7.223463
163245,7.690354
163249,7.478746
163253,8.233522
163255,7.4463043
163257,7.4358883
163261,7.5753284
163262,7.2838707
163263,7.853286
163265,6.9315243
163266,6.8881106
163269,7.4063907
163270,7.2151537
163273,7.5812945
163276,7.061019
163280,7.532554
163282,7.6194134
163285,7.6737313
163287,8.221204
163289,7.26936
163294,7.9379272
163297,7.3990617
163298,7.7380724
163299,6.9790215
163307,7.7154856
163311,7.4393735
163315,8.394288
163316,7.398246
163317,7.738772
163320,7.8063755
163323,7.02781
163327,7.702569
163331,7.2098265
163332,7.5814886
163333,6.954375
163335,7.3962827
163336,7.4079323
163344,7.479174
163345,7.4261417
163346,7.1642017
163351,7.206675
163352,7.7975774
163355,7.5331373
163357,7.349344
163362,7.579008
163363,7.7095165
163366,7.588211
163367,7.6013694
163369,7.2270327
163372,7.642369
163375,7.4708953
163379,7.195058
163382,7.5156016
163383,7.692099
163387,7.540555
163392,7.276369
163394,7.722255
163395,7.420768
163397,7.457848
163399,8.177925
163400,7.716227
163401,7.4468846
163403,7.8302956
163405,7.3524637
163408,7.4295073
163409,7.0807586
163410,7.402935
163414,7.7580953
163417,7.560975
163418,7.4822984
163420,7.4877753
163424,7.3018355
163425,7.501842
163427,7.1445847
163429,7.4576077
163431,7.153248
163433,7.481442
163436,7.729237
163440,7.705895
163442,7.0586658
163446,7.9527326
163448,7.3865
163449,6.68992
163450,7.7160535
163451,7.5254335
163457,7.3367887
163458,7.2599697
163462,7.4472966
163466,7.179451
163469,7.2762012
163471,8.029484
163475,7.2195344
163476,8.035887
163478,7.7963095
163482,7.9536304
163484,7.7663913
163486,7.614678
163488,6.8041534
163492,7.3249507
163500,7.292461
163502,7.101838
163507,7.347132
163509,7.5470147
163511,7.197502
163514,7.226453
163515,7.659327
163522,7.285954
163523,7.2690845
163527,8.011842
163529,8.081444
163537,7.648051
163538,6.962479
163539,7.0275364
163540,7.947048
163543,7.5056195
163547,7.7607245
163549,7.6240973
163551,7.6447005
163552,7.460452
163556,7.511598
163560,7.3391967
163561,6.8150563
163562,7.679811
163565,7.577986
163568,7.711964
163569,7.641685
163571,7.495531
163573,7.477259
163576,7.843293
163578,7.1624494
163582,7.505739
163583,7.251699
163585,7.582543
163588,7.696158
163591,7.454683
163595,7.5411296
163596,7.0318003
163599,7.430254
163600,7.7142005
163602,7.6232686
163603,7.85446
163606,7.249226
163608,7.46462
163609,7.7945056
163610,8.046241
163613,7.897524
163616,7.5050826
163618,6.8223724
163619,6.8794355
163620,7.580816
163621,7.2920723
163625,7.108673
163628,7.483854
163631,7.3737373
163632,7.244076
163633,7.2988544
163638,7.8411436
163641,7.016724
163643,7.0318136
163645,7.2746873
163652,7.33118
163654,7.9151797
163656,7.6528873
163657,7.513105
163658,7.4361544
163661,7.4079437
163662,7.3860707
163663,7.184918
163664,7.5369005
163667,7.3199263
163668,7.64576
163671,7.0093126
163673,7.421323
163675,7.5133433
163676,7.144013
163678,7.8235636
163679,7.8194737
163682,7.5671635
163684,7.619735
163685,7.353132
163686,6.824144
163687,7.5287013
163689,7.1099477
163691,7.588594
163692,7.425274
163693,7.3525553
163699,7.595594
163701,7.255836
163702,7.711509
163704,7.906468
163705,7.672015
163706,7.6697917
163707,7.319939
163708,7.8058653
163712,7.2820616
163715,7.1593146
163716,7.5970206
163719,7.8177915
163720,7.4239845
163725,7.5181904
163727,6.955232
163730,7.600147
163733,7.4585238
163734,7.1580567
163738,7.5566807
163742,7.5693836
163743,7.522726
163744,7.826119
163745,7.3203993
163746,7.3118734
163747,7.414293
163748,7.384132
163749,7.5199203
163752,7.5597706
163753,7.262447
163754,7.3787208
163755,7.3806915
163759,7.7489395
163764,7.5918036
163770,7.592036
163771,7.52292
163777,7.19966
163778,7.6828303
163781,7.2189374
163782,7.4417844
163785,7.367117
163786,7.102413
163789,7.38089
163790,7.435893
163796,7.151716
163799,7.5922103
163801,7.272066
163805,7.316578
163809,7.190132
163812,7.7308645
163813,7.260015
163815,7.602371
163822,7.1889777
163823,7.612065
163825,7.3603325
163826,7.245871
163828,7.7007494
163829,7.279497
163830,7.889294
163831,7.5744777
163835,7.8490396
163836,7.3851876
163837,7.7010326
163845,7.8873277
163847,7.5005956
163849,7.429872
163850,7.5248
163851,7.39189
163853,7.1718655
163855,7.0529966
163860,7.278889
163862,7.119661
163865,7.0255575
163869,7.3700805
163870,7.304716
163872,7.807209
163873,7.5243025
163875,7.8820086
163880,7.1464005
163881,7.487213
163886,7.7445645
163891,7.3793035
163898,7.5657954
163899,7.176202
163900,7.725032
163901,7.414131
163905,7.340397
163906,6.861
163907,7.6682725
163908,7.493121
163909,7.500493
163912,7.3444095
163914,7.8155265
163923,7.214433
163924,7.2750225
163925,7.8597775
163929,8.098415
163930,7.016736
163932,7.6775064
163935,7.926466
163939,7.652892
163940,7.5472393
163941,7.824735
163945,7.7744637
163946,7.811572
163948,7.372071
163949,7.2189302
163955,7.381556
163957,7.457046
163958,7.303441
163959,6.8291516
163960,7.1575336
163962,7.540544
163965,7.4572
163966,7.246524
163967,7.5604653
163969,7.455354
163970,7.1916304
163971,7.4046035
163975,7.408057
163976,7.403705
163979,7.5063176
163982,7.7661295
163987,7.4562383
163988,6.957363
163989,7.7264357
163991,7.529539
163993,8.141014
163996,7.4791703
163999,7.627136
164000,7.479943
164003,7.5589523
164005,7.696664
164007,7.5443707
164009,7.366617
164013,7.193749
164014,7.34395
164023,9.125562
164025,7.4149075
164032,7.7205524
164035,7.3077917
164037,7.459409
164041,6.8175898
164042,7.610835
164043,7.695488
164047,7.5209537
164049,7.837065
164056,6.41522
164058,6.9778566
164061,7.4538064
164064,7.286698
164065,8.213662
164068,7.048514
164069,7.5507045
164074,7.532587
164076,7.284601
164077,7.358044
164078,7.3479414
164079,7.1133437
164084,7.4890127
164086,7.5227714
164087,7.5315986
164089,7.0287294
164090,7.544645
164093,7.411379
164095,8.093117
164097,7.1753473
164098,7.651646
164102,7.427981
164103,7.090389
164105,6.746367
164107,7.239099
164110,7.178276
164111,8.065362
164113,7.0062666
164116,7.352418
164117,7.6789303
164119,7.3984666
164120,6.8351455
164123,7.749955
164124,7.505086
164129,6.7095942
164130,7.2788696
164132,7.5822673
164133,7.5102797
164135,7.683732
164136,7.4306827
164139,7.5437407
164142,7.5141454
164144,7.59043
164148,7.331314
164149,7.586493
164150,7.5478997
164152,7.4465346
164153,7.615738
164155,7.144171
164158,7.510864
164159,7.366023
164162,7.3209825
164163,7.234624
164165,7.41653
164169,7.589656
164171,7.713306
164175,7.2609015
164176,7.523123
164182,7.3927484
164184,7.197805
164190,7.4512763
164191,7.639328
164193,7.083114
164194,7.0463877
164197,7.8465686
164198,7.894344
164204,7.5967383
164205,7.4314833
164206,7.2895875
164207,7.7258825
164210,7.3045216
164212,7.40381
164216,7.399455
164218,7.5062795
164220,7.407933
164221,8.318935
164223,7.3169656
164227,7.517556
164229,7.0941057
164233,7.4897366
164234,7.806766
164236,6.7536473
164238,7.246585
164239,7.5186377
164240,6.908923
164241,7.33288
164246,6.9339037
164247,7.6622906
164248,7.324393
164249,6.968637
164255,7.365526
164258,7.54163
164259,6.945412
164260,7.63539
164261,7.5892496
164262,7.675376
164267,7.201714
164269,7.696264
164270,7.7243466
164271,7.509165
164277,7.705532
164279,7.0359955
164281,7.843964
164283,7.6559043
164286,7.6800494
164287,7.314686
164293,7.4019985
164297,7.4143457
164299,7.4818087
164301,7.543847
164303,7.3256893
164305,7.7123146
164306,7.2849803
164311,7.64627
164315,7.5966105
164316,7.528781
164318,7.4315853
164321,7.6330633
164325,7.191887
164331,7.390681
164333,7.4736876
164335,7.3425827
164337,7.3656445
164340,7.391542
164341,7.3577514
164342,6.6837087
164347,7.3244276
164350,7.403237
164356,7.5543866
164357,7.6925035
164360,7.434836
164364,7.1695404
164366,6.4499245
164369,8.152075
164372,7.148625
164374,7.576502
164375,7.1697
164376,7.6477876
164377,7.6104283
164378,7.193993
164381,7.4523745
164382,8.034549
164386,7.4411087
164390,7.271525
164391,7.6112347
164392,8.049889
164393,7.609352
164395,7.081694
164396,7.399899
164398,7.3430853
164403,7.869772
164409,7.3787045
164411,7.7627163
164414,7.5917764
164422,7.651315
164423,7.7397394
164426,7.1418767
164430,7.7570605
164433,7.0105014
164434,7.385575
164437,7.52917
164439,7.5583696
164441,7.714444
164442,7.0959606
164443,7.2126193
164445,7.381744
164450,7.306245
164451,7.1518326
164454,7.6621585
164455,7.2884574
164457,8.360304
164459,7.4757524
164461,7.329953
164468,7.0161433
164469,7.138173
164472,7.12886
164473,7.5734196
164478,7.0543666
164480,7.3207755
164483,7.3729215
164487,7.6609178
164490,7.1356792
164492,7.6081266
164493,7.786707
164501,7.4297624
164502,7.3283157
164504,7.2321854
164506,7.3725634
164509,7.092152
164510,7.656998
164515,7.947348
164517,7.616667
164519,7.4843073
164520,7.820906
164522,7.742016
164523,7.5304694
164524,7.079179
164525,7.674654
164526,7.5170727
164528,7.464921
164529,7.7344823
164530,7.2460318
164532,7.946325
164541,7.5911207
164542,7.821254
164545,7.5343075
164548,7.798117
164554,7.1534696
164556,7.4193497
164558,7.739461
164561,7.312623
164562,7.3560047
164564,7.934434
164566,7.661124
164567,6.9211993
164569,7.3507166
164572,7.3426285
164573,7.6671934
164576,7.5015025
164577,7.246395
164580,7.071789
164581,7.548879
164583,7.0864053
164588,7.087516
164589,7.72669
164590,7.2246113
164591,7.2899895
164595,7.901845
164597,7.777334
164598,7.1775947
164601,7.3603
164602,7.536731
164606,7.5020013
164608,7.3290133
164610,7.2325554
164614,7.5227637
164615,7.0868926
164619,8.003331
164621,7.33964
164622,7.3235946
164623,7.4086156
164631,7.641575
164633,7.1573195
164634,7.455379
164635,7.479176
164638,7.7196474
164639,7.930647
164640,7.7823677
164645,7.656846
164646,7.1298046
164649,7.431747
164652,7.811063
164654,7.13685
164655,7.6261425
164657,7.5941114
164658,7.883793
164660,7.3962264
164661,7.5241218
164666,6.861014
164673,7.628966
164675,7.1639166
164676,7.077594
164679,7.331919
164682,7.1793337
164685,7.4205623
164686,7.5148306
164690,7.5642247
164692,7.3386683
164693,7.4629436
164694,7.425052
164695,7.733383
164697,7.3875003
164699,7.6458926
164700,7.6932435
164701,7.6428814
164702,7.426038
164703,7.421139
164704,7.7888894
164706,7.2932577
164708,7.427477
164712,7.1117654
164713,7.3860884
164716,6.8371515
164718,7.472516
164720,7.497268
164721,7.4710765
164723,7.2798915
164724,7.4053955
164725,7.132231
164731,7.284738
164732,7.383866
164733,7.393393
164742,7.2682986
164743,7.117212
164744,7.5847216
164745,7.925459
164747,7.5716267
164751,7.308299
164752,7.881812
164753,7.353933
164754,7.419635
164755,7.12201
164760,7.225355
164766,7.212901
164768,7.965424
164774,7.4081674
164775,7.250272
164778,6.986414
164779,6.689623
164780,7.755382
164784,7.5480185
164786,7.505693
164790,7.9547033
164792,7.160623
164795,7.477879
164796,6.998813
164798,7.0938754
164799,7.0474744
164804,7.5212827
164805,7.835282
164808,7.4406223
164814,7.0373282
164819,7.3865395
164820,6.692028
164826,7.2087736
164829,7.5981507
164830,7.840249
164831,7.193818
164834,7.595513
164838,7.6078606
164841,7.41976
164844,8.0357685
164849,7.2804694
164851,7.432198
164853,8.102975
164854,7.3246965
164857,7.5058994
164861,7.6708946
164864,7.371655
164869,7.3535786
164871,7.716446
164874,7.191942
164875,7.984641
164876,7.303539
164879,7.8223605
164880,6.678991
164881,7.529553
164882,7.4420137
164886,7.7370744
164887,7.083623
164890,7.6230164
164892,7.5284243
164894,7.134295
164895,7.4506907
164896,7.79086
164899,7.936096
164902,7.524146
164903,7.904894
164913,7.562414
164915,7.1820774
164919,7.399257
164920,7.640182
164922,7.0966687
164926,7.3337936
164928,7.3113523
164930,7.6719003
164937,7.458092
164938,7.7660227
164944,7.2350073
164952,7.6241984
164953,7.767529
164955,8.055584
164956,7.4408903
164959,7.886976
164961,7.5458493
164962,7.4639974
164963,7.607984
164964,7.573944
164966,7.4844055
164967,7.3937526
164970,7.1664877
164972,7.5874877
164980,7.780671
164981,8.143459
164982,7.5356584
164984,7.6303563
164986,7.390141
164987,7.736144
164992,7.587519
164994,7.193437
164996,8.054776
164999,6.944158
165001,7.7531576
165003,8.397183
165006,7.4282866
165018,7.2623568
165023,7.771649
165024,7.9815955
165027,7.632546
165029,7.8017526
165030,7.6783514
165037,7.519414
165039,7.6104703
165041,7.3061476
165044,7.271004
165046,7.5922923
165048,7.540119
165053,7.186903
165054,7.585807
165058,7.419922
165062,7.7887344
165063,7.360936
165067,7.5115557
165068,7.566832
165070,7.3066964
165071,7.1459627
165074,7.5711074
165075,7.0460196
165079,7.712788
165086,7.652
165087,7.041411
165088,7.184419
165090,7.4400873
165092,7.670115
165096,7.4865384
165097,7.527718
165103,7.4055033
165104,7.5478616
165109,7.811494
165110,7.4775586
165113,7.5402794
165115,7.418426
165118,7.4737034
165120,7.591291
165123,7.1377892
165126,7.753518
165127,7.337208
165128,7.40515
165131,6.9595795
165142,7.550014
165146,7.3975463
165147,7.553189
165152,7.316907
165155,7.2310915
165156,7.2907248
165159,7.330787
165164,7.4764733
165166,7.515708
165168,6.811651
165170,7.171206
165176,7.532857
165177,7.973672
165181,7.4023333
165183,7.2354712
165186,7.2654157
165187,7.5574517
165188,6.9461946
165191,7.115598
165194,7.687253
165197,7.5232677
165199,7.4531827
165200,7.3800116
165201,7.546043
165204,7.1716413
165205,7.401686
165206,7.367767
165210,7.4613643
165212,7.2372117
165213,7.229544
165216,7.4432635
165218,7.798462
165220,7.6425366
165222,7.05438
165224,7.610886
165225,7.8450947
165227,7.4162536
165232,7.912922
165233,7.294341
165236,7.5997396
165238,7.4059124
165246,7.490232
165247,6.944881
165250,7.4879794
165251,7.789729
165253,7.1930914
165254,7.3729277
165257,7.538237
165258,7.32707
165267,7.8352857
165268,7.0715647
165270,7.4164066
165271,7.4282517
165272,7.596782
165273,7.3956933
165274,8.0711355
165275,6.8715386
165276,7.1956825
165280,7.028211
165281,7.6892242
165285,7.2645564
165287,7.262284
165292,7.6954336
165294,7.642981
165295,7.013148
165296,7.1691084
165298,7.4511127
165299,7.7931952
165301,7.514876
165303,7.6500764
165308,7.2088737
165311,7.324647
165313,7.47152
165316,7.2852206
165318,7.685989
165319,7.6622376
165323,7.4195523
165324,7.8491845
165334,8.336824
165335,7.8743353
165341,8.179175
165342,7.2896986
165343,7.6538496
165348,7.126787
165349,7.6998353
165350,7.8494315
165352,7.4410796
165353,6.985477
165355,7.6028366
165358,7.291354
165364,7.411997
165368,7.6693425
165369,7.4048038
165371,7.228454
165372,7.5405626
165379,7.3460684
165380,7.1134577
165382,7.1866665
165384,7.965571
165388,7.3728247
165396,7.7137437
165399,7.458212
165400,7.7253757
165404,7.57112
165405,7.3948755
165406,7.498038
165412,7.1575685
165418,7.595027
165422,7.4965005
165426,7.660826
165427,6.959054
165429,7.5564413
165430,7.284855
165432,7.1870546
165437,7.4563675
165439,7.14714
165440,7.527658
165442,7.252649
165443,7.3390694
165444,7.4768414
165445,7.8974714
165448,7.0299015
165451,7.89286
165456,7.494847
165460,7.7295976
165462,7.736873
165465,7.781979
165469,7.605197
165471,7.326748
165472,7.450401
165475,7.106926
165477,7.8720865
165478,7.646269
165480,7.297796
165481,7.3553514
165482,7.1722164
165484,7.7475953
165486,7.602256
165489,7.2286544
165490,7.256988
165499,7.248424
165501,7.5108542
165502,7.366253
165504,7.6891437
165505,7.710987
165506,7.1537547
165507,7.660221
165508,7.741256
165511,7.267966
165513,7.4751625
165514,7.5111427
165515,7.40514
165520,7.5890436
165523,7.538065
165524,7.5484815
165525,7.733702
165529,7.6413426
165531,7.6387916
165534,7.6110897
165535,7.5187864
165536,7.7616134
165537,7.646286
165539,7.42408
165540,7.6100135
165542,7.326028
165544,7.5594006
165548,7.4787264
165554,7.4448323
165556,7.381764
165557,6.9305353
165561,6.8948154
165563,7.979255
165565,7.4722986
165568,7.3812895
165569,7.1771436
165571,8.242967
165575,7.37103
165577,7.5681624
165579,7.3446317
165581,7.3560553
165582,7.2796183
165583,7.8943076
165587,7.5279775
165588,7.480568
165589,7.371088
165591,8.035618
165592,7.5985007
165594,7.5113125
165595,7.600485
165598,7.6669793
165600,7.154438
165602,7.1921515
165605,7.8908043
165609,7.7091303
165612,7.2322927
165615,7.380894
165616,7.867007
165618,7.914511
165620,7.1044836
165623,7.679551
165624,7.1997857
165626,7.077806
165629,7.7173996
165634,7.3198833
165635,8.134058
165636,7.8717947
165641,6.8226266
165643,7.2955685
165645,7.0094104
165653,7.541554
165662,7.370414
165665,7.5784216
165667,7.800944
165668,7.35087
165670,7.4722505
165671,7.7148905
165672,7.3351374
165673,7.645154
165677,7.6190505
165679,7.4943013
165681,7.3739076
165682,7.33806
165689,7.547587
165692,7.5465813
165700,7.7711735
165701,7.321452
165705,7.4551086
165709,7.4200177
165710,7.1416125
165711,7.0844383
165712,7.5377727
165713,7.845381
165717,7.6998467
165718,7.877603
165719,7.5257444
165721,7.2478848
165722,7.235205
165725,7.493564
165729,7.1290665
165730,7.30217
165734,7.2771554
165737,7.409371
165739,7.7470703
165740,7.743353
165742,7.5417986
165743,7.538529
165744,7.6338162
165746,7.425567
165747,7.3936515
165749,7.6493015
165753,7.6909795
165756,7.5308647
165757,7.3646283
165760,7.590925
165763,7.1298037
165764,7.1566668
165767,7.490478
165768,6.504323
165770,7.2985
165771,7.283964
165772,7.0216737
165778,7.091198
165779,7.3491096
165781,7.228583
165784,7.081425
165786,7.714239
165787,7.5682592
165788,7.473164
165790,7.593174
165793,7.6460786
165797,7.2601213
165801,7.3681874
165802,7.8255734
165805,7.9047427
165808,7.1137767
165810,7.4808106
165811,7.651883
165812,7.125548
165815,7.125397
165819,7.3703513
165821,7.5616612
165824,7.480047
165826,7.351476
165827,7.627961
165828,7.8891277
165829,7.4108043
165833,7.5004826
165838,6.8323636
165840,7.485709
165841,7.263144
165848,7.0656404
165856,8.063121
165864,7.8845487
165866,7.6476326
165867,7.827706
165868,7.326686
165869,7.3060274
165874,7.217539
165876,6.92477
165877,7.603115
165881,7.2025423
165883,8.152083
165887,7.838066
165889,7.114463
165890,7.646483
165893,7.359881
165894,7.290253
165895,7.0955505
165897,7.3959703
165899,7.6302357
165904,7.290242
165908,7.6877036
165911,7.9128346
165914,6.1721
165915,7.1907845
165916,7.5547533
165917,8.17091
165920,7.317031
165921,7.4523087
165922,7.5824094
165924,7.361759
165926,7.6995807
165928,7.6112947
165929,7.673082
165930,7.158515
165933,7.549249
165944,7.4260764
165946,6.9024787
165950,7.6265087
165952,7.327661
165955,7.321499
165956,7.2234483
165961,7.0506353
165963,7.478856
165965,7.6116524
165966,7.938558
165973,7.4285345
165976,7.492884
165980,7.4586344
165982,8.357999
165983,6.999901
165984,7.2890897
165986,7.5346723
165988,7.984452
165991,6.948585
165993,7.325549
165994,7.689275
165996,7.3084583
165997,7.277567
165999,7.4284134
166003,7.4183536
166005,7.4490957
166007,7.305131
166008,7.3953176
166014,7.09819
166018,7.266214
166020,7.206598
166021,7.9402547
166023,7.5114384
166025,7.483947
166029,6.874512
166031,7.920745
166036,7.9581666
166037,7.4046288
166038,7.3953195
166040,7.660405
166041,7.2995152
166043,7.3221264
166047,7.673584
166049,7.4117002
166054,6.8672085
166056,7.12495
166059,7.277393
166060,7.519596
166061,7.655256
166064,7.7138586
166072,7.592466
166075,7.6801653
166080,7.3461485
166086,8.102482
166087,7.770714
166089,7.384844
166092,7.3186536
166095,7.269753
166098,7.4682946
166104,7.238672
166111,7.130367
166115,7.2504835
166116,8.171747
166117,7.2669296
166121,7.149387
166124,7.549653
166125,7.122224
166128,7.2700534
166130,7.3888235
166131,7.5460052
166133,7.335329
166134,7.5337005
166137,7.5431433
166139,7.645343
166140,6.9630218
166141,7.780041
166142,7.3790255
166143,7.7131243
166144,7.223877
166146,7.0809608
166148,7.6972537
166149,7.884004
166151,7.6318336
166153,6.9144554
166155,7.6212735
166156,7.701253
166160,7.5472255
166162,8.016475
166165,8.250125
166167,7.68391
166168,7.580745
166169,7.630081
166170,7.8610873
166173,7.6233263
166174,7.5076194
166176,7.543647
166178,7.543898
166179,7.329297
166180,7.8627353
166198,7.569424
166199,7.3613873
166203,7.5572476
166204,7.541319
166208,7.7537436
166209,7.9148793
166210,7.505973
166213,7.2413664
166215,7.7145963
166216,7.2849264
166218,7.727744
166219,7.324571
166220,7.251782
166221,7.9451766
166222,6.6323137
166225,7.2531676
166226,7.4444466
166228,7.427776
166233,7.559125
166240,7.443529
166242,7.4893975
166244,7.5018897
166245,7.058073
166247,7.2482004
166248,7.4761276
166250,7.9730506
166253,7.5337725
166254,7.2283998
166260,7.56391
166261,7.535868
166263,7.7315373
166266,7.3132854
166268,7.2337565
166271,7.3300385
166274,7.4029717
166283,6.906311
166288,7.6362715
166300,7.518752
166302,7.412895
166303,7.541194
166304,7.5176616
166307,6.69439
166308,7.3721924
166310,7.6488795
166311,7.0963483
166320,7.158694
166324,7.4033246
166329,7.337751
166333,7.8400536
166335,7.0286016
166338,7.6431127
166339,7.5788813
166345,7.516485
166346,7.0621095
166349,7.38247
166354,7.583332
166355,7.1749573
166357,7.5084763
166358,7.795779
166359,7.7568746
166364,7.4409685
166366,7.508107
166367,7.5027494
166368,7.351676
166373,7.3143635
166376,8.286225
166378,7.7294316
166380,7.2931533
166383,7.1953115
166384,7.4831896
166385,7.498649
166388,7.679003
166400,7.921525
166401,7.2610893
166408,7.3239236
166417,7.0178013
166422,7.3371687
166423,8.124436
166425,7.079792
166426,7.7976747
166429,7.4129996
166430,7.2667646
166432,6.8713446
166437,7.676508
166440,7.1062856
166445,7.5772343
166447,7.726536
166448,7.092572
166449,7.6964755
166450,7.380142
166452,7.239172
166454,7.3192353
166455,7.593177
166458,7.4998274
166462,7.184952
166465,7.6328106
166467,7.651721
166469,7.8397427
166471,7.566317
166475,7.396032
166478,7.4182167
166482,7.2646008
166485,7.266501
166486,7.6030955
166490,7.2108564
166497,7.595665
166499,7.000921
166501,7.6902995
166503,7.2655873
166506,7.26891
166514,7.308077
166516,7.5923877
166521,7.685467
166522,7.443782
166526,7.4222775
166528,8.545446
166530,7.436797
166532,7.6617923
166533,7.647509
166538,7.419383
166541,7.6438904
166548,7.537198
166549,7.4019446
166551,7.812528
166552,7.581322
166553,7.4465003
166556,7.2500224
166559,6.2300878
166570,7.065509
166576,7.3467064
166580,7.349538
166581,7.3726926
166586,6.824555
166590,7.414767
166593,7.4850736
166597,7.960509
166600,7.315228
166607,7.754063
166613,7.6033654
166614,7.415036
166615,7.7631993
166618,7.597119
166620,7.9002285
166621,7.365448
166623,7.507134
166626,7.1239543
166627,7.5107965
166630,7.2928386
166633,7.261969
166636,7.6180453
166638,7.2309957
166641,7.6107793
166644,7.5972705
166647,7.8833427
166648,7.4189796
166649,7.4070864
166651,7.4215717
166653,7.1244903
166655,7.4821134
166656,7.396101
166657,7.547281
166665,7.6492476
166667,7.1991425
166670,7.373705
166679,7.261911
166680,7.334677
166684,7.4637957
166685,7.424764
166688,7.717287
166691,7.510672
166693,7.1987004
166694,7.429057
166695,6.8175626
166698,7.187674
166701,7.436911
166702,7.6917944
166703,7.621538
166704,7.684815
166707,7.2404723
166713,7.252002
166719,7.2503858
166721,7.230141
166723,7.387244
166726,7.283589
166729,6.9296827
166730,7.561525
166732,7.210362
166734,7.320985
166736,7.7049236
166737,8.075055
166739,7.617572
166742,7.2653546
166745,7.2411423
166755,7.58735
166759,7.354951
166760,7.380056
166766,6.909269
166773,7.330932
166774,6.739883
166776,7.725298
166780,7.284933
166783,7.9562845
166785,7.248932
166788,7.7561316
166792,7.458746
166793,7.6341867
166796,8.0481825
166797,7.44557
166800,7.6440763
166801,7.6444783
166802,7.8286076
166803,7.572712
166807,7.0685787
166810,7.0173445
166812,7.4699974
166819,7.505063
166821,7.203564
166823,7.4113445
166826,7.485227
166828,7.666945
166829,7.096351
166830,7.255466
166833,7.533385
166836,7.842667
166840,7.800853
166841,7.308084
166845,6.7713985
166846,7.576886
166852,7.3938212
166858,7.690788
166860,7.4537797
166861,7.2793427
166863,6.9269223
166865,7.405677
166867,7.62266
166871,7.4002953
166873,6.959953
166874,7.780569
166875,7.346408
166878,7.21462
166880,7.3362064
166883,7.3908753
166886,7.622425
166887,7.3217664
166888,7.7507954
166889,7.5529385
166890,7.4104314
166897,7.2834916
166899,7.2442994
166901,7.0589933
166904,7.5355616
166905,7.4396877
166906,7.636091
166908,7.9463973
166911,6.917684
166913,7.165836
166914,7.437159
166916,7.463141
166918,7.2777653
166930,7.5944333
166932,7.714437
166935,7.301044
166937,7.4194045
166942,7.450301
166945,7.315559
166948,7.319973
166951,7.1298633
166956,7.3943644
166962,6.9852867
166965,7.3363476
166969,7.6027374
166972,7.261529
166973,7.2523303
166975,7.2727327
166978,7.6453943
166981,7.326044
166983,7.5691023
166985,7.7667418
166986,7.583976
166987,6.9464636
166988,7.820058
166989,7.3136673
166990,7.727046
166991,7.437484
166992,7.587428
166995,7.365708
166996,6.8570848
166999,7.620981
167001,7.4428415
167008,7.7505794
167010,7.3287005
167011,7.551371
167014,7.7409616
167020,7.3761578
167021,8.362126
167025,7.5301332
167027,7.600854
167028,7.5040946
167029,7.6838007
167031,7.1185694
167032,7.464222
167035,7.6559997
167037,7.045417
167038,7.725195
167040,7.1712246
167046,7.459717
167047,6.695319
167051,7.83113
167056,7.443681
167058,7.43042
167061,7.5597153
167064,7.6031604
167070,7.5586863
167074,7.0979557
167075,7.586455
167076,7.504673
167081,7.956643
167082,7.3397784
167085,7.6360006
167086,7.3793817
167088,7.576499
167091,7.325661
167094,7.597181
167095,7.281084
167098,7.6882534
167099,7.363173
167100,7.8718324
167101,7.532768
167102,7.4218206
167103,7.150893
167105,6.631789
167106,7.420171
167107,7.4327044
167108,7.285576
167113,7.3761616
167114,7.062666
167118,7.7325373
167121,7.754528
167122,7.641491
167127,7.625434
167130,7.351623
167134,7.034698
167135,7.413307
167137,7.506129
167138,7.720575
167139,7.4209323
167141,7.6151705
167142,7.798639
167144,7.652863
167145,7.189241
167148,8.374908
167151,7.7803884
167152,7.8312063
167153,7.072493
167157,7.5254736
167159,7.5974693
167161,7.6489024
167166,7.400507
167167,6.998148
167170,7.508301
167177,7.8408856
167180,6.49742
167181,7.4741735
167184,7.3946404
167185,6.500903
167188,7.230425
167189,7.4801345
167190,6.765991
167191,7.6500263
167193,7.279059
167194,7.370271
167195,7.808659
167196,7.6232767
167199,7.6494074
167200,9.03987
167207,7.343352
167208,7.48975
167210,7.610828
167211,7.4634976
167213,7.183455
167215,7.7526393
167216,7.159432
167217,7.2916408
167218,7.3380904
167221,7.2144194
167225,7.2725472
167226,7.533587
167227,7.6478977
167239,6.7514133
167242,7.4162803
167243,7.816192
167246,6.985517
167249,7.537123
167250,7.1798263
167251,7.4715233
167253,6.9687757
167254,7.299302
167256,7.56238
167258,7.7147813
167263,7.395908
167270,7.3834276
167271,7.2896614
167277,7.6634436
167278,6.8539486
167280,7.367106
167282,7.4411955
167287,7.305314
167291,7.6651635
167293,7.241604
167297,7.542315
167298,7.21209
167299,7.8923903
167301,7.1333933
167302,7.5790973
167306,7.4364
167309,7.627408
167310,7.7001257
167313,7.147621
167314,7.0548716
167316,7.1549463
167317,7.4935236
167319,7.704826
